,Arousal,KeyPressed,LearningTime,RT,Response,TrialNumber,Valence,nBlock
31,High,left,30.0,1.4267952516946123,0.0,31.0,Low,0.0
32,High,right,30.0,3.383568891635412,0.0,32.0,Low,0.0
33,High,left,30.0,2.2546493750096803,1.0,33.0,Low,0.0
34,High,left,30.0,2.6863532337367597,1.0,34.0,Low,0.0
35,High,right,30.0,7.89769071698122,1.0,35.0,Low,0.0
36,High,right,30.0,4.153060708403342,0.0,36.0,Low,0.0
37,High,left,30.0,1.5158756155847928,0.0,37.0,Low,0.0
38,High,left,30.0,-0.23695158391072058,0.0,38.0,Low,0.0
39,High,right,30.0,0.04661029238069658,0.0,39.0,Low,0.0
40,High,left,30.0,2.594993478316111,1.0,40.0,Low,0.0
41,High,right,30.0,2.5630870815863096,0.0,41.0,Low,0.0
42,High,right,30.0,0.985945079708519,0.0,42.0,Low,0.0
43,High,right,30.0,1.3607512405994229,0.0,43.0,Low,0.0
44,High,right,30.0,0.8948262099929992,0.0,44.0,Low,0.0
45,High,right,30.0,0.22827980823288785,1.0,45.0,Low,0.0
46,High,left,30.0,0.8771757525401694,1.0,46.0,Low,0.0
47,High,right,30.0,-2.0260727233603673,0.0,47.0,Low,0.0
48,High,left,30.0,3.4548787635842144,1.0,48.0,Low,0.0
49,High,left,30.0,0.2949468640248538,0.0,49.0,Low,0.0
50,Low,right,30.0,2.4865349164254544,0.0,0.0,Low,1.0
51,Low,right,30.0,2.7023434762804133,0.0,1.0,Low,1.0
52,Low,right,30.0,1.7252941439597091,1.0,2.0,Low,1.0
53,Low,right,30.0,0.6806620855153205,0.0,3.0,Low,1.0
54,Low,left,30.0,1.5904036179770542,1.0,4.0,Low,1.0
55,Low,right,30.0,-0.8527262002140281,1.0,5.0,Low,1.0
56,Low,right,30.0,3.5939319469392745,1.0,6.0,Low,1.0
57,Low,right,30.0,0.30507178292648274,1.0,7.0,Low,1.0
58,Low,left,30.0,2.3635276694488083,0.0,8.0,Low,1.0
59,Low,right,30.0,-0.3462370629892879,1.0,9.0,Low,1.0
60,Low,right,30.0,0.9908748131475327,1.0,10.0,Low,1.0
61,Low,right,30.0,2.1217069423225077,0.0,11.0,Low,1.0
62,Low,left,30.0,4.155815898818638,1.0,12.0,Low,1.0
63,Low,right,30.0,4.232980510692103,0.0,13.0,Low,1.0
64,Low,left,30.0,2.918656896530226,1.0,14.0,Low,1.0
65,Low,left,30.0,4.789675899652577,1.0,15.0,Low,1.0
66,Low,right,30.0,1.1682842618365226,0.0,16.0,Low,1.0
67,Low,right,30.0,2.392105477738405,0.0,17.0,Low,1.0
68,Low,right,30.0,-0.47750926038758434,1.0,18.0,Low,1.0
69,Low,left,30.0,-0.8498309897046596,1.0,19.0,Low,1.0
70,Low,left,30.0,2.0163478764468,0.0,20.0,Low,1.0
71,Low,left,30.0,4.558935202669069,1.0,21.0,Low,1.0
72,Low,right,30.0,2.9773653355175154,1.0,22.0,Low,1.0
73,Low,right,30.0,2.4296571343461,1.0,23.0,Low,1.0
74,Low,left,30.0,2.9876413582148578,1.0,24.0,Low,1.0
75,Low,left,30.0,-0.8932851741082968,1.0,25.0,Low,1.0
76,Low,left,30.0,5.020857752708929,1.0,26.0,Low,1.0
77,Low,right,30.0,1.3254586214596573,1.0,27.0,Low,1.0
78,Low,left,30.0,-1.0997166277575388,0.0,28.0,Low,1.0
79,Low,right,30.0,2.3377084148496805,0.0,29.0,Low,1.0
80,Low,left,30.0,0.7839917724892298,1.0,30.0,Low,1.0
81,Low,right,30.0,1.0302398264887842,1.0,31.0,Low,1.0
82,Low,left,30.0,1.2689404632776773,1.0,32.0,Low,1.0
83,Low,left,30.0,3.4835119818519953,0.0,33.0,Low,1.0
84,Low,left,30.0,-3.2477151142820873,0.0,34.0,Low,1.0
85,Low,left,30.0,-0.15974455756577743,1.0,35.0,Low,1.0
86,Low,right,30.0,2.338391333063356,1.0,36.0,Low,1.0
87,Low,right,30.0,1.008033200265018,1.0,37.0,Low,1.0
88,Low,right,30.0,1.964325324341622,1.0,38.0,Low,1.0
89,Low,right,30.0,5.327202429660225,1.0,39.0,Low,1.0
90,Low,left,30.0,-3.4943032043071707,1.0,40.0,Low,1.0
91,Low,left,30.0,-1.0352446647207916,1.0,41.0,Low,1.0
92,Low,left,30.0,-4.151712472182711,1.0,42.0,Low,1.0
93,Low,right,30.0,1.4204280671471037,1.0,43.0,Low,1.0
94,Low,right,30.0,4.445059685265205,0.0,44.0,Low,1.0
95,Low,right,30.0,6.710213431299283,1.0,45.0,Low,1.0
96,Low,left,30.0,2.2855828210943576,1.0,46.0,Low,1.0
97,Low,right,30.0,-0.6080811281386054,0.0,47.0,Low,1.0
98,Low,left,30.0,-0.03661602406219844,1.0,48.0,Low,1.0
99,Low,left,30.0,1.7507366109479228,1.0,49.0,Low,1.0
100,High,left,30.0,3.821783961898168,1.0,0.0,High,2.0
101,High,right,30.0,3.74611570428882,1.0,1.0,High,2.0
102,High,right,30.0,2.179232651178915,1.0,2.0,High,2.0
103,High,right,30.0,0.3338927326499789,1.0,3.0,High,2.0
104,High,right,30.0,3.7707819596728402,0.0,4.0,High,2.0
105,High,left,30.0,1.1371188587262713,1.0,5.0,High,2.0
106,High,left,30.0,3.4028467732792453,0.0,6.0,High,2.0
107,High,right,30.0,0.39129535203137644,0.0,7.0,High,2.0
108,High,right,30.0,4.028301650554559,0.0,8.0,High,2.0
109,High,left,30.0,4.776270513096899,1.0,9.0,High,2.0
110,High,right,30.0,1.6139983488899157,1.0,10.0,High,2.0
111,High,left,30.0,-0.9349436891969218,1.0,11.0,High,2.0
112,High,right,30.0,1.5667741971921725,0.0,12.0,High,2.0
113,High,left,30.0,-0.4565091652540507,1.0,13.0,High,2.0
114,High,left,30.0,2.0570464734432257,1.0,14.0,High,2.0
115,High,right,30.0,1.8321173891431268,0.0,15.0,High,2.0
116,High,left,30.0,1.9077630152979352,1.0,16.0,High,2.0
117,High,left,30.0,0.3181650083685513,1.0,17.0,High,2.0
118,High,left,30.0,1.5920308268297503,0.0,18.0,High,2.0
119,High,right,30.0,4.391169516753635,1.0,19.0,High,2.0
120,High,right,30.0,3.006810382339184,0.0,20.0,High,2.0
121,High,right,30.0,2.6095159308454967,0.0,21.0,High,2.0
122,High,right,30.0,2.769283189388423,1.0,22.0,High,2.0
123,High,left,30.0,-1.8054041560435907,0.0,23.0,High,2.0
124,High,left,30.0,4.969697065920505,0.0,24.0,High,2.0
125,High,left,30.0,-1.1424266431440913,1.0,25.0,High,2.0
126,High,left,30.0,2.326906878537126,1.0,26.0,High,2.0
127,High,left,30.0,3.891604448509777,1.0,27.0,High,2.0
128,High,left,30.0,2.5568341041652554,0.0,28.0,High,2.0
129,High,right,30.0,1.1998318098862062,1.0,29.0,High,2.0
130,High,left,30.0,1.9335891076597218,0.0,30.0,High,2.0
131,High,right,30.0,1.5883393983611014,0.0,31.0,High,2.0
132,High,left,30.0,2.6458696126294354,0.0,32.0,High,2.0
133,High,right,30.0,1.9490511556065768,1.0,33.0,High,2.0
134,High,right,30.0,1.2488543134454217,0.0,34.0,High,2.0
135,High,left,30.0,-0.035509691358704076,1.0,35.0,High,2.0
136,High,right,30.0,4.224624365380708,1.0,36.0,High,2.0
137,High,right,30.0,4.876881413216594,1.0,37.0,High,2.0
138,High,right,30.0,4.506091408942705,0.0,38.0,High,2.0
139,High,right,30.0,3.062607847425773,1.0,39.0,High,2.0
140,High,right,30.0,2.364930829564994,0.0,40.0,High,2.0
141,High,right,30.0,2.508647827428747,0.0,41.0,High,2.0
142,High,right,30.0,4.118991262245862,0.0,42.0,High,2.0
143,High,left,30.0,4.781392867506409,1.0,43.0,High,2.0
144,High,right,30.0,3.0340692015484545,0.0,44.0,High,2.0
145,High,right,30.0,4.445773455572636,0.0,45.0,High,2.0
146,High,right,30.0,0.40379005372432586,0.0,46.0,High,2.0
147,High,right,30.0,5.438088102571041,0.0,47.0,High,2.0
148,High,left,30.0,1.7197677431639122,0.0,48.0,High,2.0
149,High,right,30.0,3.008189135691836,1.0,49.0,High,2.0
150,Low,left,30.0,2.3179611755975613,1.0,0.0,High,3.0
151,Low,left,30.0,4.723869375047768,0.0,1.0,High,3.0
152,Low,left,30.0,5.0895398338021565,1.0,2.0,High,3.0
153,Low,right,30.0,3.593055073554277,1.0,3.0,High,3.0
154,Low,left,30.0,0.6731301206528577,0.0,4.0,High,3.0
155,Low,right,30.0,0.42501711919660967,1.0,5.0,High,3.0
156,Low,right,30.0,4.079249785304471,0.0,6.0,High,3.0
157,Low,right,30.0,-0.915409230175116,1.0,7.0,High,3.0
158,Low,right,30.0,3.857526042483331,1.0,8.0,High,3.0
159,Low,left,30.0,2.3982418067254994,1.0,9.0,High,3.0
160,Low,right,30.0,3.996348092858711,0.0,10.0,High,3.0
161,Low,right,30.0,1.8736048216784775,1.0,11.0,High,3.0
162,Low,right,30.0,5.250948826971812,1.0,12.0,High,3.0
163,Low,left,30.0,-1.0957377903813508,0.0,13.0,High,3.0
164,Low,left,30.0,0.9931967165072491,1.0,14.0,High,3.0
165,Low,right,30.0,3.478013993915485,1.0,15.0,High,3.0
166,Low,right,30.0,4.001491378300406,1.0,16.0,High,3.0
167,Low,right,30.0,3.1867084646910344,0.0,17.0,High,3.0
168,Low,right,30.0,2.237318496076794,0.0,18.0,High,3.0
169,Low,left,30.0,0.7819335061351043,1.0,19.0,High,3.0
170,Low,right,30.0,5.917587293682116,1.0,20.0,High,3.0
171,Low,right,30.0,-0.5335048700578149,1.0,21.0,High,3.0
172,Low,right,30.0,1.6446345548236387,0.0,22.0,High,3.0
173,Low,right,30.0,2.0512272872472535,1.0,23.0,High,3.0
174,Low,right,30.0,1.7700703688458443,0.0,24.0,High,3.0
175,Low,left,30.0,4.378871636748394,0.0,25.0,High,3.0
176,Low,left,30.0,2.0774474583043645,0.0,26.0,High,3.0
177,Low,right,30.0,2.7281888891299237,1.0,27.0,High,3.0
178,Low,right,30.0,4.74537767874339,0.0,28.0,High,3.0
179,Low,left,30.0,0.7546234329565977,0.0,29.0,High,3.0
180,Low,right,30.0,3.4549628234964844,1.0,30.0,High,3.0
181,Low,left,30.0,2.8281769069811187,1.0,31.0,High,3.0
182,Low,right,30.0,0.8755542095549145,1.0,32.0,High,3.0
183,Low,left,30.0,-1.8786892684649272,1.0,33.0,High,3.0
184,Low,left,30.0,1.0916191878761314,1.0,34.0,High,3.0
185,Low,right,30.0,2.4785288014091913,0.0,35.0,High,3.0
186,Low,left,30.0,-1.0388829689716323,1.0,36.0,High,3.0
187,Low,left,30.0,3.0287222407313497,1.0,37.0,High,3.0
188,Low,right,30.0,-0.54634526925713,0.0,38.0,High,3.0
189,Low,right,30.0,0.25412622074795954,1.0,39.0,High,3.0
190,Low,right,30.0,3.049926257994678,0.0,40.0,High,3.0
191,Low,left,30.0,3.1217906837770664,0.0,41.0,High,3.0
192,Low,left,30.0,-1.0663201511529454,1.0,42.0,High,3.0
193,Low,left,30.0,6.585758000939544,0.0,43.0,High,3.0
194,Low,right,30.0,3.120513397932565,1.0,44.0,High,3.0
195,Low,right,30.0,1.3708757567212297,1.0,45.0,High,3.0
196,Low,right,30.0,3.4840497525304226,1.0,46.0,High,3.0
197,Low,left,30.0,1.451797918711382,0.0,47.0,High,3.0
198,Low,right,30.0,0.23189290025411813,0.0,48.0,High,3.0
199,Low,right,30.0,2.8578570086439754,0.0,49.0,High,3.0
200,High,right,60.0,3.4126912123185997,0.0,0.0,High,4.0
201,High,left,60.0,3.215720622761164,1.0,1.0,High,4.0
202,High,right,60.0,3.363098704485349,0.0,2.0,High,4.0
203,High,left,60.0,1.592716629442402,0.0,3.0,High,4.0
204,High,left,60.0,5.080652460071761,0.0,4.0,High,4.0
205,High,right,60.0,0.09868995839216899,0.0,5.0,High,4.0
206,High,right,60.0,4.046065001468042,1.0,6.0,High,4.0
207,High,left,60.0,-3.3429955629112427,1.0,7.0,High,4.0
208,High,right,60.0,1.1438773837716718,0.0,8.0,High,4.0
209,High,left,60.0,2.060772645192207,1.0,9.0,High,4.0
210,High,left,60.0,-1.4074896122334248,1.0,10.0,High,4.0
211,High,right,60.0,3.427323289744429,1.0,11.0,High,4.0
212,High,left,60.0,-0.4915716579343815,0.0,12.0,High,4.0
213,High,left,60.0,4.148188099882398,1.0,13.0,High,4.0
214,High,right,60.0,3.0682712053661056,1.0,14.0,High,4.0
215,High,right,60.0,3.0656460038387485,0.0,15.0,High,4.0
216,High,left,60.0,2.8448963089665886,1.0,16.0,High,4.0
217,High,right,60.0,2.070458443969075,0.0,17.0,High,4.0
218,High,left,60.0,2.4591988707724317,1.0,18.0,High,4.0
219,High,left,60.0,0.5552382471489314,0.0,19.0,High,4.0
220,High,left,60.0,3.8323721205251564,1.0,20.0,High,4.0
221,High,left,60.0,4.9977175207094415,1.0,21.0,High,4.0
222,High,left,60.0,1.8248354099178767,0.0,22.0,High,4.0
223,High,left,60.0,2.455506329783156,1.0,23.0,High,4.0
224,High,left,60.0,3.297386728465437,0.0,24.0,High,4.0
225,High,right,60.0,2.7549347991993223,0.0,25.0,High,4.0
226,High,right,60.0,2.9894632448230922,0.0,26.0,High,4.0
227,High,right,60.0,5.222513097767292,0.0,27.0,High,4.0
228,High,right,60.0,1.6163175474574665,0.0,28.0,High,4.0
229,High,right,60.0,3.0876722708790014,0.0,29.0,High,4.0
230,High,left,60.0,-1.961812634297353,1.0,30.0,High,4.0
231,High,right,60.0,2.3547348749059767,0.0,31.0,High,4.0
232,High,left,60.0,-1.6731863172631933,1.0,32.0,High,4.0
233,High,left,60.0,0.761980866968281,0.0,33.0,High,4.0
234,High,left,60.0,4.292124427469535,0.0,34.0,High,4.0
235,High,right,60.0,4.128122140574919,0.0,35.0,High,4.0
236,High,left,60.0,0.06085798845235191,1.0,36.0,High,4.0
237,High,left,60.0,-0.5414442847063556,1.0,37.0,High,4.0
238,High,right,60.0,-0.2119211996070831,0.0,38.0,High,4.0
239,High,right,60.0,3.189871285266488,0.0,39.0,High,4.0
240,High,right,60.0,1.5896307819501176,1.0,40.0,High,4.0
241,High,left,60.0,-0.5164151289291032,0.0,41.0,High,4.0
242,High,left,60.0,2.2640752394333634,0.0,42.0,High,4.0
243,High,left,60.0,1.1604893757394503,0.0,43.0,High,4.0
244,High,left,60.0,1.6763521651591669,0.0,44.0,High,4.0
245,High,right,60.0,0.30868283080105363,1.0,45.0,High,4.0
246,High,right,60.0,2.7965992689617303,1.0,46.0,High,4.0
247,High,right,60.0,5.362001087679635,1.0,47.0,High,4.0
248,High,right,60.0,5.180394789397742,0.0,48.0,High,4.0
249,High,left,60.0,-0.35350147469797033,1.0,49.0,High,4.0
250,Low,left,60.0,1.355733403613811,1.0,0.0,High,5.0
251,Low,left,60.0,0.9936721395839144,0.0,1.0,High,5.0
252,Low,left,60.0,-0.2770075072031517,0.0,2.0,High,5.0
253,Low,right,60.0,1.301420549628843,1.0,3.0,High,5.0
254,Low,right,60.0,-0.06116029592372163,0.0,4.0,High,5.0
255,Low,right,60.0,-1.241836017448737,1.0,5.0,High,5.0
256,Low,left,60.0,3.8796317183871203,1.0,6.0,High,5.0
257,Low,right,60.0,7.1951552164361345,1.0,7.0,High,5.0
258,Low,left,60.0,-1.0561055084257367,1.0,8.0,High,5.0
259,Low,left,60.0,1.3963362162611803,0.0,9.0,High,5.0
260,Low,left,60.0,4.225381266633856,1.0,10.0,High,5.0
261,Low,left,60.0,-2.2650873606936957,1.0,11.0,High,5.0
262,Low,right,60.0,0.9429255789741551,1.0,12.0,High,5.0
263,Low,right,60.0,-0.22308649878861808,1.0,13.0,High,5.0
264,Low,left,60.0,2.6720984146457365,1.0,14.0,High,5.0
265,Low,left,60.0,2.0068801839134114,0.0,15.0,High,5.0
266,Low,left,60.0,2.238092176059249,0.0,16.0,High,5.0
267,Low,right,60.0,2.4335971167514368,0.0,17.0,High,5.0
268,Low,right,60.0,0.19510834760876916,1.0,18.0,High,5.0
269,Low,right,60.0,1.5228324526160553,0.0,19.0,High,5.0
270,Low,right,60.0,-0.13421446349123434,0.0,20.0,High,5.0
271,Low,left,60.0,-1.2295110415005654,0.0,21.0,High,5.0
272,Low,right,60.0,4.206345189450717,0.0,22.0,High,5.0
273,Low,left,60.0,2.3349854160486494,1.0,23.0,High,5.0
274,Low,right,60.0,3.2801646016023644,0.0,24.0,High,5.0
275,Low,left,60.0,-1.4661225843769476,0.0,25.0,High,5.0
276,Low,right,60.0,2.959421749586876,0.0,26.0,High,5.0
277,Low,right,60.0,2.237486087328046,1.0,27.0,High,5.0
278,Low,left,60.0,2.4503326686996663,0.0,28.0,High,5.0
279,Low,left,60.0,0.4971298758129603,1.0,29.0,High,5.0
280,Low,left,60.0,4.194671049178263,1.0,30.0,High,5.0
281,Low,right,60.0,1.0996465220912517,0.0,31.0,High,5.0
282,Low,left,60.0,0.7021332033405554,1.0,32.0,High,5.0
283,Low,left,60.0,3.324056102866436,1.0,33.0,High,5.0
284,Low,right,60.0,2.9682413047619955,1.0,34.0,High,5.0
285,Low,right,60.0,2.0308489530286358,0.0,35.0,High,5.0
286,Low,left,60.0,-0.44500894699360627,1.0,36.0,High,5.0
287,Low,left,60.0,-1.3024832872250218,1.0,37.0,High,5.0
288,Low,right,60.0,-0.6188018744614006,1.0,38.0,High,5.0
289,Low,right,60.0,-1.8822393180877919,1.0,39.0,High,5.0
290,Low,right,60.0,3.865426838811323,0.0,40.0,High,5.0
291,Low,left,60.0,1.9388509501531024,1.0,41.0,High,5.0
292,Low,right,60.0,4.335182682801047,1.0,42.0,High,5.0
293,Low,right,60.0,5.424210837810943,0.0,43.0,High,5.0
294,Low,right,60.0,2.642094544991301,0.0,44.0,High,5.0
295,Low,right,60.0,-0.49624553656313486,1.0,45.0,High,5.0
296,Low,left,60.0,1.2233966858674856,1.0,46.0,High,5.0
297,Low,left,60.0,2.5734000334198055,1.0,47.0,High,5.0
298,Low,left,60.0,1.1619469126217015,0.0,48.0,High,5.0
299,Low,right,60.0,3.5777808199633734,0.0,49.0,High,5.0
300,High,right,90.0,1.5070383143728892,1.0,0.0,High,6.0
301,High,left,90.0,1.1648997685005027,1.0,1.0,High,6.0
302,High,left,90.0,-1.9948434294558421,0.0,2.0,High,6.0
303,High,right,90.0,4.829777266989659,1.0,3.0,High,6.0
304,High,left,90.0,0.8319372694606458,1.0,4.0,High,6.0
305,High,left,90.0,2.352314254768536,1.0,5.0,High,6.0
306,High,left,90.0,3.775865998433793,0.0,6.0,High,6.0
307,High,right,90.0,3.5803939538410408,1.0,7.0,High,6.0
308,High,right,90.0,2.7922848445920114,0.0,8.0,High,6.0
309,High,left,90.0,1.5189914296368523,1.0,9.0,High,6.0
310,High,left,90.0,1.9730430122610019,0.0,10.0,High,6.0
311,High,left,90.0,6.6260389755614195,1.0,11.0,High,6.0
312,High,right,90.0,4.730963227391289,1.0,12.0,High,6.0
313,High,left,90.0,-1.1930471891458694,1.0,13.0,High,6.0
314,High,right,90.0,1.903307559838624,0.0,14.0,High,6.0
315,High,left,90.0,4.774311348585765,0.0,15.0,High,6.0
316,High,left,90.0,7.3204167588733515,0.0,16.0,High,6.0
317,High,right,90.0,2.231655165866969,1.0,17.0,High,6.0
318,High,right,90.0,-1.3116096009317686,0.0,18.0,High,6.0
319,High,right,90.0,4.287274269894008,1.0,19.0,High,6.0
320,High,left,90.0,-1.6447948422986975,0.0,20.0,High,6.0
321,High,right,90.0,2.356472376409277,1.0,21.0,High,6.0
322,High,right,90.0,1.9142569913497023,0.0,22.0,High,6.0
323,High,left,90.0,2.845256347812814,1.0,23.0,High,6.0
324,High,left,90.0,3.106237569802727,0.0,24.0,High,6.0
325,High,right,90.0,1.9229046213472814,0.0,25.0,High,6.0
326,High,right,90.0,0.7551312321072254,1.0,26.0,High,6.0
327,High,right,90.0,0.872880701278102,0.0,27.0,High,6.0
328,High,right,90.0,2.879081167588708,0.0,28.0,High,6.0
329,High,right,90.0,2.768143588004584,0.0,29.0,High,6.0
330,High,right,90.0,2.7106567936592807,0.0,30.0,High,6.0
331,High,right,90.0,3.6673751698370385,0.0,31.0,High,6.0
332,High,right,90.0,1.294874625799236,0.0,32.0,High,6.0
333,High,right,90.0,0.7532744157106324,0.0,33.0,High,6.0
334,High,left,90.0,1.44083370681104,0.0,34.0,High,6.0
335,High,left,90.0,2.3165525020826014,0.0,35.0,High,6.0
336,High,left,90.0,0.7990610128431355,0.0,36.0,High,6.0
337,High,right,90.0,1.942348348721079,1.0,37.0,High,6.0
338,High,left,90.0,3.7009685162442487,0.0,38.0,High,6.0
339,High,left,90.0,2.6126020837782855,1.0,39.0,High,6.0
340,High,right,90.0,1.616669727046465,0.0,40.0,High,6.0
341,High,left,90.0,4.17586792665152,0.0,41.0,High,6.0
342,High,left,90.0,3.5964792825836507,0.0,42.0,High,6.0
343,High,right,90.0,-0.028670153173037338,1.0,43.0,High,6.0
344,High,right,90.0,2.5796437529942176,1.0,44.0,High,6.0
345,High,left,90.0,4.7305654873383975,0.0,45.0,High,6.0
346,High,right,90.0,4.694545921868992,1.0,46.0,High,6.0
347,High,right,90.0,6.421448034200306,0.0,47.0,High,6.0
348,High,left,90.0,1.9900173270020347,0.0,48.0,High,6.0
349,High,left,90.0,4.44102294071541,0.0,49.0,High,6.0
350,Low,left,90.0,1.7473516165558485,1.0,0.0,High,7.0
351,Low,left,90.0,1.7878881330259617,0.0,1.0,High,7.0
352,Low,left,90.0,-2.283642675886125,1.0,2.0,High,7.0
353,Low,left,90.0,2.2400598514728323,0.0,3.0,High,7.0
354,Low,left,90.0,2.354135480363981,1.0,4.0,High,7.0
355,Low,left,90.0,-0.21081124217320135,0.0,5.0,High,7.0
356,Low,right,90.0,1.7707705349829594,1.0,6.0,High,7.0
357,Low,left,90.0,5.160890632417183,0.0,7.0,High,7.0
358,Low,right,90.0,-1.9157980834791095,0.0,8.0,High,7.0
359,Low,left,90.0,5.4426325620788125,1.0,9.0,High,7.0
360,Low,right,90.0,-3.2072711863570453,1.0,10.0,High,7.0
361,Low,right,90.0,3.923603805342382,0.0,11.0,High,7.0
362,Low,right,90.0,0.3570180736285966,0.0,12.0,High,7.0
363,Low,left,90.0,1.127034769718287,1.0,13.0,High,7.0
364,Low,right,90.0,0.8391718018243004,1.0,14.0,High,7.0
365,Low,left,90.0,2.737767216507339,0.0,15.0,High,7.0
366,Low,right,90.0,1.0561376681954733,0.0,16.0,High,7.0
367,Low,left,90.0,5.499714543830889,1.0,17.0,High,7.0
368,Low,right,90.0,-1.1337622572361168,1.0,18.0,High,7.0
369,Low,right,90.0,1.4765808278106807,0.0,19.0,High,7.0
370,Low,right,90.0,0.5840618457549421,0.0,20.0,High,7.0
371,Low,right,90.0,0.2640344798015444,0.0,21.0,High,7.0
372,Low,right,90.0,2.863565147452859,1.0,22.0,High,7.0
373,Low,left,90.0,4.100433708607744,0.0,23.0,High,7.0
374,Low,right,90.0,-0.4419056571116351,0.0,24.0,High,7.0
375,Low,left,90.0,2.902372776641558,0.0,25.0,High,7.0
376,Low,left,90.0,1.7196052545095761,1.0,26.0,High,7.0
377,Low,left,90.0,4.946337389727223,1.0,27.0,High,7.0
378,Low,left,90.0,1.8922564637582773,1.0,28.0,High,7.0
379,Low,right,90.0,6.874770977674287,0.0,29.0,High,7.0
380,Low,left,90.0,2.9273372030873714,1.0,30.0,High,7.0
381,Low,left,90.0,-0.6789269026740681,1.0,31.0,High,7.0
382,Low,right,90.0,2.8610285777118643,0.0,32.0,High,7.0
383,Low,left,90.0,1.1059266965142132,1.0,33.0,High,7.0
384,Low,right,90.0,0.468238599807123,1.0,34.0,High,7.0
385,Low,left,90.0,1.1304834589352535,1.0,35.0,High,7.0
386,Low,left,90.0,3.242826050700282,0.0,36.0,High,7.0
387,Low,right,90.0,1.7393289380456392,1.0,37.0,High,7.0
388,Low,right,90.0,4.828401449906112,1.0,38.0,High,7.0
389,Low,left,90.0,2.706918222969825,0.0,39.0,High,7.0
390,Low,right,90.0,1.3837520676173591,1.0,40.0,High,7.0
391,Low,right,90.0,2.7557804552393,0.0,41.0,High,7.0
392,Low,left,90.0,1.82917847900707,1.0,42.0,High,7.0
393,Low,left,90.0,4.040868149189333,1.0,43.0,High,7.0
394,Low,left,90.0,2.5010698898265478,1.0,44.0,High,7.0
395,Low,right,90.0,-1.3299161923060194,0.0,45.0,High,7.0
396,Low,right,90.0,2.2420824162045885,0.0,46.0,High,7.0
397,Low,right,90.0,2.783682163716706,0.0,47.0,High,7.0
398,Low,left,90.0,3.971957281194375,1.0,48.0,High,7.0
399,Low,left,90.0,3.6556331110372855,1.0,49.0,High,7.0
400,High,left,60.0,2.3000901523837265,1.0,0.0,Low,8.0
401,High,left,60.0,0.4366264450513999,1.0,1.0,Low,8.0
402,High,right,60.0,2.176529192850576,0.0,2.0,Low,8.0
403,High,right,60.0,1.959523635091522,0.0,3.0,Low,8.0
404,High,right,60.0,4.572354507652837,0.0,4.0,Low,8.0
405,High,right,60.0,0.2855279338205021,1.0,5.0,Low,8.0
406,High,right,60.0,-0.03113643599317739,0.0,6.0,Low,8.0
407,High,left,60.0,1.6412444009859342,0.0,7.0,Low,8.0
408,High,left,60.0,-1.3455089169709418,1.0,8.0,Low,8.0
409,High,right,60.0,4.682128568844668,0.0,9.0,Low,8.0
410,High,right,60.0,-2.840595105701043,1.0,10.0,Low,8.0
411,High,right,60.0,1.6040440282674204,0.0,11.0,Low,8.0
412,High,left,60.0,3.83708812303329,0.0,12.0,Low,8.0
413,High,right,60.0,-0.5797002901040302,0.0,13.0,Low,8.0
