,Arousal,KeyPressed,LearningTime,RT,Response,TrialNumber,Valence,nBlock
121,High,left,60.0,3.9510396648064203,0.0,21.0,Low,2.0
122,High,right,60.0,4.4666471923776125,0.0,22.0,Low,2.0
123,High,left,60.0,2.1119061890674047,1.0,23.0,Low,2.0
124,High,right,60.0,3.202965923182779,1.0,24.0,Low,2.0
125,High,right,60.0,4.467709441414155,1.0,25.0,Low,2.0
126,High,right,60.0,1.2148069623162587,1.0,26.0,Low,2.0
127,High,right,60.0,2.549939448624236,1.0,27.0,Low,2.0
128,High,left,60.0,1.2026760287071783,0.0,28.0,Low,2.0
129,High,right,60.0,-2.0642458040056675,0.0,29.0,Low,2.0
130,High,left,60.0,2.245345677982416,1.0,30.0,Low,2.0
131,High,left,60.0,1.7420001708881707,0.0,31.0,Low,2.0
132,High,right,60.0,4.493213338818604,1.0,32.0,Low,2.0
133,High,left,60.0,-0.6908021331967027,0.0,33.0,Low,2.0
134,High,right,60.0,6.3214902980972445,1.0,34.0,Low,2.0
135,High,right,60.0,1.8284090606426864,1.0,35.0,Low,2.0
136,High,right,60.0,5.35940006733215,1.0,36.0,Low,2.0
137,High,left,60.0,0.6268292682808747,1.0,37.0,Low,2.0
138,High,right,60.0,-0.2637614597181801,0.0,38.0,Low,2.0
139,High,right,60.0,5.001995600668987,1.0,39.0,Low,2.0
140,High,right,60.0,2.382730443147604,1.0,40.0,Low,2.0
141,High,right,60.0,3.151440742651678,1.0,41.0,Low,2.0
142,High,left,60.0,2.732934739786186,1.0,42.0,Low,2.0
143,High,right,60.0,1.5181593230015722,1.0,43.0,Low,2.0
144,High,left,60.0,3.8129050425493904,0.0,44.0,Low,2.0
145,High,left,60.0,5.374563387665145,1.0,45.0,Low,2.0
146,High,right,60.0,3.499022124939493,0.0,46.0,Low,2.0
147,High,right,60.0,3.314259488616419,1.0,47.0,Low,2.0
148,High,right,60.0,-0.2070526710196221,1.0,48.0,Low,2.0
149,High,right,60.0,0.021107194258870088,0.0,49.0,Low,2.0
150,Low,left,30.0,2.443661752030144,1.0,0.0,High,3.0
151,Low,right,30.0,1.5595721860247296,0.0,1.0,High,3.0
152,Low,left,30.0,2.081751527903204,0.0,2.0,High,3.0
153,Low,right,30.0,0.30499288454274254,1.0,3.0,High,3.0
154,Low,right,30.0,4.0365259677725085,0.0,4.0,High,3.0
155,Low,right,30.0,0.739968727617252,0.0,5.0,High,3.0
156,Low,right,30.0,2.870219878743532,1.0,6.0,High,3.0
157,Low,left,30.0,6.365512641918626,0.0,7.0,High,3.0
158,Low,right,30.0,0.5510468572629483,1.0,8.0,High,3.0
159,Low,left,30.0,2.6675914920309047,1.0,9.0,High,3.0
160,Low,right,30.0,0.6554047350400576,1.0,10.0,High,3.0
161,Low,left,30.0,0.38637958141516004,0.0,11.0,High,3.0
162,Low,left,30.0,1.181975111468523,1.0,12.0,High,3.0
163,Low,right,30.0,5.273383090784213,1.0,13.0,High,3.0
164,Low,right,30.0,3.4215234841321336,1.0,14.0,High,3.0
165,Low,left,30.0,0.35761700030120025,0.0,15.0,High,3.0
166,Low,left,30.0,0.19055239197719898,0.0,16.0,High,3.0
167,Low,right,30.0,1.490828062296691,1.0,17.0,High,3.0
168,Low,left,30.0,2.6281098900485516,1.0,18.0,High,3.0
169,Low,left,30.0,1.0815340289463096,0.0,19.0,High,3.0
170,Low,left,30.0,4.6617238266152485,0.0,20.0,High,3.0
171,Low,right,30.0,2.386356179356144,1.0,21.0,High,3.0
172,Low,right,30.0,3.4079486802127157,1.0,22.0,High,3.0
173,Low,right,30.0,3.3206019990308073,0.0,23.0,High,3.0
174,Low,left,30.0,3.6391696080415294,1.0,24.0,High,3.0
175,Low,left,30.0,1.7582246329912747,0.0,25.0,High,3.0
176,Low,right,30.0,0.017148253077690967,0.0,26.0,High,3.0
177,Low,left,30.0,6.152556733225094,0.0,27.0,High,3.0
178,Low,right,30.0,3.3883255370009833,0.0,28.0,High,3.0
179,Low,left,30.0,-0.0943280935680586,0.0,29.0,High,3.0
180,Low,left,30.0,3.4595803755624077,0.0,30.0,High,3.0
181,Low,right,30.0,3.896223699715142,1.0,31.0,High,3.0
182,Low,right,30.0,6.402763198540798,1.0,32.0,High,3.0
183,Low,left,30.0,3.860885217484265,1.0,33.0,High,3.0
184,Low,left,30.0,0.1326355945980201,0.0,34.0,High,3.0
185,Low,right,30.0,2.8932373172197434,1.0,35.0,High,3.0
186,Low,right,30.0,3.43489221545205,0.0,36.0,High,3.0
187,Low,right,30.0,0.7563186950522076,1.0,37.0,High,3.0
188,Low,right,30.0,5.382360476420958,1.0,38.0,High,3.0
189,Low,left,30.0,4.5363873807817905,0.0,39.0,High,3.0
190,Low,right,30.0,1.9815154009546494,1.0,40.0,High,3.0
191,Low,right,30.0,2.802683418025965,0.0,41.0,High,3.0
192,Low,left,30.0,3.261878294229603,0.0,42.0,High,3.0
193,Low,right,30.0,4.6788229385060625,0.0,43.0,High,3.0
194,Low,right,30.0,-0.1523434575732372,1.0,44.0,High,3.0
195,Low,left,30.0,3.3674141669196715,1.0,45.0,High,3.0
196,Low,left,30.0,4.233117364936004,1.0,46.0,High,3.0
197,Low,left,30.0,1.8832121428252167,1.0,47.0,High,3.0
198,Low,right,30.0,-0.4577844610693558,0.0,48.0,High,3.0
199,Low,left,30.0,1.253478063477908,1.0,49.0,High,3.0
200,High,left,30.0,2.9660377616615823,0.0,0.0,High,4.0
201,High,right,30.0,4.07467344899875,1.0,1.0,High,4.0
202,High,right,30.0,0.38153165361027885,0.0,2.0,High,4.0
203,High,left,30.0,2.421405519985995,1.0,3.0,High,4.0
204,High,right,30.0,3.9816610531658427,1.0,4.0,High,4.0
205,High,right,30.0,2.6887377402386465,1.0,5.0,High,4.0
206,High,right,30.0,1.8646305411127313,1.0,6.0,High,4.0
207,High,right,30.0,1.6571320351261125,1.0,7.0,High,4.0
208,High,left,30.0,5.021050025737848,1.0,8.0,High,4.0
209,High,left,30.0,1.6289029606553023,0.0,9.0,High,4.0
210,High,left,30.0,3.0242277279709353,1.0,10.0,High,4.0
211,High,right,30.0,3.9992643689145773,0.0,11.0,High,4.0
212,High,right,30.0,4.053643996733433,1.0,12.0,High,4.0
213,High,left,30.0,-5.986859723119064,1.0,13.0,High,4.0
214,High,right,30.0,4.442967448517344,0.0,14.0,High,4.0
215,High,right,30.0,0.4427793081268856,1.0,15.0,High,4.0
216,High,left,30.0,0.2661235046877687,1.0,16.0,High,4.0
217,High,right,30.0,-0.821377764266118,0.0,17.0,High,4.0
218,High,left,30.0,5.535280791788832,1.0,18.0,High,4.0
219,High,left,30.0,1.627137643905916,0.0,19.0,High,4.0
220,High,right,30.0,4.2754222963128825,0.0,20.0,High,4.0
221,High,left,30.0,1.9002618236274529,0.0,21.0,High,4.0
222,High,right,30.0,2.759445720380892,1.0,22.0,High,4.0
223,High,right,30.0,1.716970308277427,1.0,23.0,High,4.0
224,High,left,30.0,8.017632124731263,1.0,24.0,High,4.0
225,High,right,30.0,3.491240242372332,0.0,25.0,High,4.0
226,High,right,30.0,1.0858973436778547,0.0,26.0,High,4.0
227,High,left,30.0,3.580692075014232,1.0,27.0,High,4.0
228,High,left,30.0,1.3272146539336616,1.0,28.0,High,4.0
229,High,left,30.0,1.1898245194730852,0.0,29.0,High,4.0
230,High,left,30.0,2.277055074652291,1.0,30.0,High,4.0
231,High,left,30.0,1.644121504802769,0.0,31.0,High,4.0
232,High,right,30.0,1.8124847371967276,0.0,32.0,High,4.0
233,High,right,30.0,2.2082362480638387,1.0,33.0,High,4.0
234,High,right,30.0,-1.7445634033813668,0.0,34.0,High,4.0
235,High,right,30.0,-0.8260700156205458,0.0,35.0,High,4.0
236,High,right,30.0,1.3797683790751027,1.0,36.0,High,4.0
237,High,right,30.0,4.148873498948186,0.0,37.0,High,4.0
238,High,right,30.0,0.8410259390803783,1.0,38.0,High,4.0
239,High,left,30.0,3.227968227044102,0.0,39.0,High,4.0
240,High,left,30.0,1.8182532582676019,1.0,40.0,High,4.0
241,High,right,30.0,-0.8368917967195579,1.0,41.0,High,4.0
242,High,left,30.0,-0.10033447845687493,0.0,42.0,High,4.0
243,High,left,30.0,2.006585442368659,0.0,43.0,High,4.0
244,High,left,30.0,0.3160583500107216,1.0,44.0,High,4.0
245,High,left,30.0,3.7865165409164776,0.0,45.0,High,4.0
246,High,right,30.0,1.9710553981576218,1.0,46.0,High,4.0
247,High,right,30.0,4.163243600985634,0.0,47.0,High,4.0
248,High,right,30.0,3.6148977433231484,1.0,48.0,High,4.0
249,High,right,30.0,1.7075948920300656,1.0,49.0,High,4.0
250,Low,right,60.0,3.295258701898849,1.0,0.0,High,5.0
251,Low,left,60.0,-0.34311094746664517,0.0,1.0,High,5.0
252,Low,left,60.0,-1.255853526788682,1.0,2.0,High,5.0
253,Low,left,60.0,2.374414612934931,0.0,3.0,High,5.0
254,Low,left,60.0,2.9136336063224784,1.0,4.0,High,5.0
255,Low,left,60.0,2.8746235512393414,0.0,5.0,High,5.0
256,Low,left,60.0,2.003300225097911,0.0,6.0,High,5.0
257,Low,right,60.0,1.4360415778566349,0.0,7.0,High,5.0
258,Low,right,60.0,4.3309310079595065,0.0,8.0,High,5.0
259,Low,right,60.0,3.071868433825995,1.0,9.0,High,5.0
260,Low,right,60.0,2.1746139021429705,0.0,10.0,High,5.0
261,Low,left,60.0,-0.31634153671057863,1.0,11.0,High,5.0
262,Low,left,60.0,-0.2498064729615499,1.0,12.0,High,5.0
263,Low,right,60.0,1.4042233672143176,1.0,13.0,High,5.0
264,Low,left,60.0,0.4566040687012942,0.0,14.0,High,5.0
265,Low,left,60.0,3.267474993022766,0.0,15.0,High,5.0
266,Low,left,60.0,1.8496728479646047,1.0,16.0,High,5.0
267,Low,left,60.0,4.570402894415961,1.0,17.0,High,5.0
268,Low,left,60.0,-0.3943853574061662,0.0,18.0,High,5.0
269,Low,right,60.0,2.6393323817731935,1.0,19.0,High,5.0
270,Low,left,60.0,1.429042946691026,1.0,20.0,High,5.0
271,Low,right,60.0,1.7134975254791043,0.0,21.0,High,5.0
272,Low,left,60.0,-0.1658459359313813,0.0,22.0,High,5.0
273,Low,left,60.0,1.8963755744679676,1.0,23.0,High,5.0
274,Low,right,60.0,4.989173894717706,0.0,24.0,High,5.0
275,Low,right,60.0,5.0342272438997355,1.0,25.0,High,5.0
276,Low,right,60.0,4.163616569791898,0.0,26.0,High,5.0
277,Low,right,60.0,0.030404792917055,1.0,27.0,High,5.0
278,Low,right,60.0,-0.5002750466691293,1.0,28.0,High,5.0
279,Low,left,60.0,0.06874135634609169,0.0,29.0,High,5.0
280,Low,left,60.0,0.07635262465172166,1.0,30.0,High,5.0
281,Low,left,60.0,-1.2796175099212386,0.0,31.0,High,5.0
282,Low,left,60.0,-0.2195717496260945,0.0,32.0,High,5.0
283,Low,right,60.0,2.7934193560615848,1.0,33.0,High,5.0
284,Low,left,60.0,2.6626304241047403,1.0,34.0,High,5.0
285,Low,left,60.0,3.7253273099839834,0.0,35.0,High,5.0
286,Low,left,60.0,2.7015165160768353,0.0,36.0,High,5.0
287,Low,left,60.0,-4.009049412171397,1.0,37.0,High,5.0
288,Low,right,60.0,3.2040439010686796,1.0,38.0,High,5.0
289,Low,right,60.0,2.2539244297038525,1.0,39.0,High,5.0
290,Low,right,60.0,2.564040014922923,1.0,40.0,High,5.0
291,Low,right,60.0,5.734820048490409,0.0,41.0,High,5.0
292,Low,right,60.0,1.9305789972861471,1.0,42.0,High,5.0
293,Low,left,60.0,-0.5243117921761145,0.0,43.0,High,5.0
294,Low,right,60.0,-0.05813088435266289,1.0,44.0,High,5.0
295,Low,left,60.0,2.470476248491784,0.0,45.0,High,5.0
296,Low,left,60.0,4.487470494165143,1.0,46.0,High,5.0
297,Low,left,60.0,-0.05028619821644886,0.0,47.0,High,5.0
298,Low,left,60.0,1.0901938518530685,0.0,48.0,High,5.0
299,Low,right,60.0,3.0826665349256994,0.0,49.0,High,5.0
300,High,left,60.0,0.761884456018664,0.0,0.0,High,6.0
301,High,right,60.0,-2.445507799642506,0.0,1.0,High,6.0
302,High,left,60.0,0.3421675397831516,0.0,2.0,High,6.0
303,High,left,60.0,-2.2876173902822927,1.0,3.0,High,6.0
304,High,right,60.0,1.2180078248490742,0.0,4.0,High,6.0
305,High,left,60.0,0.6745883373211319,1.0,5.0,High,6.0
306,High,right,60.0,4.1309211118512295,0.0,6.0,High,6.0
307,High,left,60.0,0.48408965534378745,0.0,7.0,High,6.0
308,High,left,60.0,2.870759464450828,1.0,8.0,High,6.0
309,High,right,60.0,4.84755572306615,1.0,9.0,High,6.0
310,High,left,60.0,2.3660794115320702,1.0,10.0,High,6.0
311,High,right,60.0,1.5378024059090099,1.0,11.0,High,6.0
312,High,right,60.0,-1.9873472800416367,1.0,12.0,High,6.0
313,High,right,60.0,2.6029612780725033,1.0,13.0,High,6.0
314,High,right,60.0,2.795957632560256,0.0,14.0,High,6.0
315,High,right,60.0,4.157161255236579,0.0,15.0,High,6.0
316,High,right,60.0,1.3113719891004734,0.0,16.0,High,6.0
317,High,left,60.0,2.6378221465631837,1.0,17.0,High,6.0
318,High,right,60.0,-0.34928352682620156,0.0,18.0,High,6.0
319,High,right,60.0,3.1597611384640265,1.0,19.0,High,6.0
320,High,left,60.0,1.9628651906048833,1.0,20.0,High,6.0
321,High,right,60.0,0.49719399314479684,1.0,21.0,High,6.0
322,High,right,60.0,0.02022081112323293,0.0,22.0,High,6.0
323,High,right,60.0,4.811874793937109,0.0,23.0,High,6.0
324,High,right,60.0,4.735828539938353,1.0,24.0,High,6.0
325,High,right,60.0,3.378325564322114,1.0,25.0,High,6.0
326,High,left,60.0,0.5921190860502838,0.0,26.0,High,6.0
327,High,right,60.0,3.159686598708573,0.0,27.0,High,6.0
328,High,left,60.0,1.553508202653489,0.0,28.0,High,6.0
329,High,left,60.0,-1.973138796806737,1.0,29.0,High,6.0
330,High,right,60.0,1.6643831426425912,0.0,30.0,High,6.0
331,High,right,60.0,-1.5448105511702956,0.0,31.0,High,6.0
332,High,left,60.0,6.6174712578820545,1.0,32.0,High,6.0
333,High,left,60.0,0.9085726808839419,0.0,33.0,High,6.0
334,High,left,60.0,5.1397867671231685,1.0,34.0,High,6.0
335,High,left,60.0,1.6705587498320718,0.0,35.0,High,6.0
336,High,right,60.0,2.422178961547697,1.0,36.0,High,6.0
337,High,right,60.0,2.3841298240100204,1.0,37.0,High,6.0
338,High,left,60.0,0.9368808993389588,1.0,38.0,High,6.0
339,High,left,60.0,2.213980496223424,1.0,39.0,High,6.0
340,High,left,60.0,3.4522654289634644,1.0,40.0,High,6.0
341,High,left,60.0,2.810277526594401,1.0,41.0,High,6.0
342,High,right,60.0,-2.6311978078434213,1.0,42.0,High,6.0
343,High,right,60.0,2.862748768481236,0.0,43.0,High,6.0
344,High,left,60.0,4.807136982607004,0.0,44.0,High,6.0
345,High,right,60.0,3.151379363762765,1.0,45.0,High,6.0
346,High,right,60.0,-0.03296798560618042,0.0,46.0,High,6.0
347,High,left,60.0,-0.7673840590382683,1.0,47.0,High,6.0
348,High,right,60.0,2.4807232946204705,0.0,48.0,High,6.0
349,High,left,60.0,2.8503492590633996,0.0,49.0,High,6.0
350,Low,right,90.0,2.694645334723543,1.0,0.0,High,7.0
351,Low,left,90.0,-0.3003290977732953,1.0,1.0,High,7.0
352,Low,left,90.0,-3.322363547167156,0.0,2.0,High,7.0
353,Low,left,90.0,3.569287961145754,1.0,3.0,High,7.0
354,Low,left,90.0,5.878415708495698,1.0,4.0,High,7.0
355,Low,right,90.0,-4.375584727875964,1.0,5.0,High,7.0
356,Low,right,90.0,2.6003124708999503,1.0,6.0,High,7.0
357,Low,right,90.0,0.680232710264036,0.0,7.0,High,7.0
358,Low,right,90.0,-1.748038217579802,0.0,8.0,High,7.0
359,Low,right,90.0,4.840179498358909,0.0,9.0,High,7.0
360,Low,right,90.0,2.9515386087720152,1.0,10.0,High,7.0
361,Low,left,90.0,0.611138757026171,0.0,11.0,High,7.0
362,Low,right,90.0,4.7009111591912465,0.0,12.0,High,7.0
363,Low,right,90.0,5.018184689536961,1.0,13.0,High,7.0
364,Low,left,90.0,5.454550771944,0.0,14.0,High,7.0
365,Low,right,90.0,2.7849860161079896,0.0,15.0,High,7.0
366,Low,left,90.0,4.833001567910715,1.0,16.0,High,7.0
367,Low,right,90.0,-2.3677016887289586,0.0,17.0,High,7.0
368,Low,right,90.0,0.1697828272908155,1.0,18.0,High,7.0
369,Low,right,90.0,3.601046511455651,1.0,19.0,High,7.0
370,Low,left,90.0,1.1653335112456504,1.0,20.0,High,7.0
371,Low,left,90.0,3.2695442558880066,1.0,21.0,High,7.0
372,Low,right,90.0,3.2768572158583877,1.0,22.0,High,7.0
373,Low,right,90.0,0.5647591378515805,1.0,23.0,High,7.0
374,Low,right,90.0,0.8320342974604782,0.0,24.0,High,7.0
375,Low,right,90.0,2.0228684576491562,1.0,25.0,High,7.0
376,Low,right,90.0,1.8008877596738582,0.0,26.0,High,7.0
377,Low,left,90.0,3.6503234399130604,1.0,27.0,High,7.0
378,Low,right,90.0,5.324213010981473,1.0,28.0,High,7.0
379,Low,left,90.0,2.5462361036955823,1.0,29.0,High,7.0
380,Low,right,90.0,-1.3046369990555768,0.0,30.0,High,7.0
381,Low,right,90.0,6.240521050126721,1.0,31.0,High,7.0
382,Low,right,90.0,2.529494872994212,0.0,32.0,High,7.0
383,Low,right,90.0,6.436738087016766,1.0,33.0,High,7.0
384,Low,left,90.0,2.3108370453788734,0.0,34.0,High,7.0
385,Low,left,90.0,2.1529185717950337,0.0,35.0,High,7.0
386,Low,left,90.0,-0.45758727139151034,1.0,36.0,High,7.0
387,Low,right,90.0,2.8136553093123378,1.0,37.0,High,7.0
388,Low,right,90.0,5.376093409974526,1.0,38.0,High,7.0
389,Low,left,90.0,1.6891550076304285,0.0,39.0,High,7.0
390,Low,right,90.0,4.483211887621948,1.0,40.0,High,7.0
391,Low,left,90.0,2.447462758815733,1.0,41.0,High,7.0
392,Low,right,90.0,0.8575783268493937,0.0,42.0,High,7.0
393,Low,right,90.0,2.029201224145389,0.0,43.0,High,7.0
394,Low,right,90.0,1.6239801615536416,0.0,44.0,High,7.0
395,Low,left,90.0,0.3290569655131721,1.0,45.0,High,7.0
396,Low,left,90.0,3.9450445999163435,1.0,46.0,High,7.0
397,Low,left,90.0,4.856597951356142,1.0,47.0,High,7.0
398,Low,left,90.0,1.1183190035995676,1.0,48.0,High,7.0
399,Low,right,90.0,1.4378908755512105,0.0,49.0,High,7.0
400,High,left,90.0,3.652095568407751,0.0,0.0,Low,8.0
401,High,right,90.0,2.4148681947014197,1.0,1.0,Low,8.0
402,High,left,90.0,2.4919898346560387,1.0,2.0,Low,8.0
403,High,left,90.0,2.9146376704470205,1.0,3.0,Low,8.0
404,High,left,90.0,-0.05434147587770255,0.0,4.0,Low,8.0
405,High,left,90.0,3.2916216594972627,0.0,5.0,Low,8.0
406,High,left,90.0,6.180101909186567,1.0,6.0,Low,8.0
407,High,left,90.0,4.550505362939198,0.0,7.0,Low,8.0
408,High,right,90.0,0.08482568041115468,0.0,8.0,Low,8.0
409,High,left,90.0,0.9723854735843356,0.0,9.0,Low,8.0
410,High,right,90.0,5.1166452898232535,0.0,10.0,Low,8.0
411,High,left,90.0,1.4595369845847013,0.0,11.0,Low,8.0
412,High,right,90.0,0.4067802953854982,0.0,12.0,Low,8.0
