,Arousal,KeyPressed,LearningTime,RT,Response,TrialNumber,Valence,nBlock
89,Low,right,30.0,2.1266197904258024,1.0,39.0,Low,1.0
90,Low,right,30.0,5.605961055529576,1.0,40.0,Low,1.0
91,Low,left,30.0,-0.2871202211652033,0.0,41.0,Low,1.0
92,Low,right,30.0,4.8441772057332955,0.0,42.0,Low,1.0
93,Low,left,30.0,0.9187129299935706,0.0,43.0,Low,1.0
94,Low,left,30.0,3.6293801635615988,0.0,44.0,Low,1.0
95,Low,right,30.0,3.9607664999932566,0.0,45.0,Low,1.0
96,Low,right,30.0,0.714834492981235,0.0,46.0,Low,1.0
97,Low,right,30.0,1.0721582249644641,1.0,47.0,Low,1.0
98,Low,left,30.0,2.0610704139310405,1.0,48.0,Low,1.0
99,Low,left,30.0,-1.1103511459661624,1.0,49.0,Low,1.0
100,High,left,30.0,0.150024009839973,0.0,0.0,High,2.0
101,High,left,30.0,1.201190972134206,0.0,1.0,High,2.0
102,High,left,30.0,2.937473095410631,0.0,2.0,High,2.0
103,High,right,30.0,1.9782227511557815,0.0,3.0,High,2.0
104,High,left,30.0,0.7590507187110676,1.0,4.0,High,2.0
105,High,left,30.0,1.3751366328285797,1.0,5.0,High,2.0
106,High,left,30.0,1.9541876893014432,0.0,6.0,High,2.0
107,High,right,30.0,0.21018965398535272,0.0,7.0,High,2.0
108,High,right,30.0,2.1951719137965924,1.0,8.0,High,2.0
109,High,right,30.0,2.656745337248148,1.0,9.0,High,2.0
110,High,right,30.0,3.093217784743703,1.0,10.0,High,2.0
111,High,right,30.0,2.9301331466657774,0.0,11.0,High,2.0
112,High,right,30.0,1.6527434811283475,0.0,12.0,High,2.0
113,High,right,30.0,5.217855185050778,0.0,13.0,High,2.0
114,High,right,30.0,0.43579280680369714,1.0,14.0,High,2.0
115,High,left,30.0,0.15490128090277522,1.0,15.0,High,2.0
116,High,left,30.0,-1.3566629605207883,1.0,16.0,High,2.0
117,High,right,30.0,3.0497211366228703,0.0,17.0,High,2.0
118,High,left,30.0,6.307228451797043,1.0,18.0,High,2.0
119,High,right,30.0,1.8179857353768398,1.0,19.0,High,2.0
120,High,left,30.0,0.26001298100996695,0.0,20.0,High,2.0
121,High,right,30.0,4.781654930388887,1.0,21.0,High,2.0
122,High,left,30.0,-0.5547165413126425,1.0,22.0,High,2.0
123,High,right,30.0,2.438674700966351,0.0,23.0,High,2.0
124,High,left,30.0,0.07509510399313957,1.0,24.0,High,2.0
125,High,right,30.0,-1.8151767834384354,1.0,25.0,High,2.0
126,High,left,30.0,1.6800779386892526,0.0,26.0,High,2.0
127,High,right,30.0,4.072887921946584,0.0,27.0,High,2.0
128,High,right,30.0,1.3119108104780468,1.0,28.0,High,2.0
129,High,right,30.0,4.477905635666835,1.0,29.0,High,2.0
130,High,right,30.0,2.061269628502978,1.0,30.0,High,2.0
131,High,right,30.0,2.3980028467165733,1.0,31.0,High,2.0
132,High,left,30.0,1.7588091926694833,1.0,32.0,High,2.0
133,High,left,30.0,2.688795032192209,0.0,33.0,High,2.0
134,High,left,30.0,3.3781538445229016,1.0,34.0,High,2.0
135,High,left,30.0,-0.8621852276999931,0.0,35.0,High,2.0
136,High,left,30.0,-1.2653090710960049,0.0,36.0,High,2.0
137,High,left,30.0,-0.0563466812580653,0.0,37.0,High,2.0
138,High,left,30.0,3.19821073443729,1.0,38.0,High,2.0
139,High,left,30.0,0.5277939796926743,1.0,39.0,High,2.0
140,High,left,30.0,0.8467534798209575,1.0,40.0,High,2.0
141,High,left,30.0,2.7105288591452084,0.0,41.0,High,2.0
142,High,right,30.0,-1.03567829465862,1.0,42.0,High,2.0
143,High,right,30.0,-2.719586218426012,1.0,43.0,High,2.0
144,High,left,30.0,-1.2180604893064109,0.0,44.0,High,2.0
145,High,left,30.0,0.5576369706795659,1.0,45.0,High,2.0
146,High,right,30.0,2.7004591283160653,1.0,46.0,High,2.0
147,High,right,30.0,0.8115279914850805,1.0,47.0,High,2.0
148,High,left,30.0,6.682045085155993,0.0,48.0,High,2.0
149,High,right,30.0,3.977632850408705,1.0,49.0,High,2.0
150,Low,right,30.0,2.631268069708807,1.0,0.0,High,3.0
151,Low,right,30.0,4.655983796223917,1.0,1.0,High,3.0
152,Low,left,30.0,3.72324925524514,0.0,2.0,High,3.0
153,Low,right,30.0,4.109332187160123,1.0,3.0,High,3.0
154,Low,left,30.0,4.003030423949771,0.0,4.0,High,3.0
155,Low,right,30.0,3.086486914043358,0.0,5.0,High,3.0
156,Low,left,30.0,-1.5615298187939737,0.0,6.0,High,3.0
157,Low,left,30.0,3.4213467561909585,1.0,7.0,High,3.0
158,Low,left,30.0,3.9672604906689326,1.0,8.0,High,3.0
159,Low,left,30.0,2.060578668449491,1.0,9.0,High,3.0
160,Low,left,30.0,0.5370710989601353,0.0,10.0,High,3.0
161,Low,right,30.0,2.5638036704194125,1.0,11.0,High,3.0
162,Low,right,30.0,4.672697321227275,1.0,12.0,High,3.0
163,Low,left,30.0,1.3841276738931279,1.0,13.0,High,3.0
164,Low,left,30.0,3.192769359665584,1.0,14.0,High,3.0
165,Low,left,30.0,0.5456989931801135,1.0,15.0,High,3.0
166,Low,left,30.0,4.571158816033621,0.0,16.0,High,3.0
167,Low,right,30.0,-1.3970702541664806,1.0,17.0,High,3.0
168,Low,left,30.0,4.319658577621394,1.0,18.0,High,3.0
169,Low,left,30.0,0.4595077914039165,0.0,19.0,High,3.0
170,Low,left,30.0,7.230167944904024,0.0,20.0,High,3.0
171,Low,left,30.0,-0.6987989519854088,1.0,21.0,High,3.0
172,Low,left,30.0,2.9967713809348675,1.0,22.0,High,3.0
173,Low,right,30.0,-2.43150233706466,1.0,23.0,High,3.0
174,Low,right,30.0,3.335143065420514,1.0,24.0,High,3.0
175,Low,left,30.0,0.04587722988977716,0.0,25.0,High,3.0
176,Low,left,30.0,1.2497883823218752,1.0,26.0,High,3.0
177,Low,left,30.0,3.238514311667888,1.0,27.0,High,3.0
178,Low,left,30.0,3.136827311479141,0.0,28.0,High,3.0
179,Low,right,30.0,3.742742111055968,1.0,29.0,High,3.0
180,Low,right,30.0,-0.6914963800214793,0.0,30.0,High,3.0
181,Low,right,30.0,4.426090295570903,1.0,31.0,High,3.0
182,Low,right,30.0,1.7029118086700692,1.0,32.0,High,3.0
183,Low,left,30.0,3.4317264481448584,1.0,33.0,High,3.0
184,Low,left,30.0,1.358000851270096,0.0,34.0,High,3.0
185,Low,right,30.0,0.9183618294484623,1.0,35.0,High,3.0
186,Low,left,30.0,5.47084197030298,1.0,36.0,High,3.0
187,Low,right,30.0,3.313304830916607,0.0,37.0,High,3.0
188,Low,right,30.0,0.9445139318269618,1.0,38.0,High,3.0
189,Low,right,30.0,2.34041236328048,1.0,39.0,High,3.0
190,Low,right,30.0,-0.19811021621014224,0.0,40.0,High,3.0
191,Low,left,30.0,1.9486195083679103,1.0,41.0,High,3.0
192,Low,right,30.0,1.557478969618077,1.0,42.0,High,3.0
193,Low,left,30.0,5.8046644915467684,0.0,43.0,High,3.0
194,Low,right,30.0,0.30441472047576634,1.0,44.0,High,3.0
195,Low,left,30.0,1.3948435154618926,1.0,45.0,High,3.0
196,Low,left,30.0,2.198175604919556,1.0,46.0,High,3.0
197,Low,left,30.0,2.6205943291704594,1.0,47.0,High,3.0
198,Low,right,30.0,4.880486144288849,1.0,48.0,High,3.0
199,Low,left,30.0,2.536120759867447,1.0,49.0,High,3.0
200,High,left,60.0,3.6134860907352495,1.0,0.0,High,4.0
201,High,right,60.0,4.877954075659694,0.0,1.0,High,4.0
202,High,left,60.0,1.7511851183543934,1.0,2.0,High,4.0
203,High,left,60.0,-0.5292163761887934,0.0,3.0,High,4.0
204,High,right,60.0,-0.4194310351505215,1.0,4.0,High,4.0
205,High,right,60.0,1.498287116165494,1.0,5.0,High,4.0
206,High,right,60.0,4.946447607514512,1.0,6.0,High,4.0
207,High,left,60.0,0.10520347437726629,1.0,7.0,High,4.0
208,High,left,60.0,2.187188505066458,0.0,8.0,High,4.0
209,High,right,60.0,1.237502593705201,1.0,9.0,High,4.0
210,High,left,60.0,1.2882184038233455,0.0,10.0,High,4.0
211,High,left,60.0,4.34108738332781,1.0,11.0,High,4.0
212,High,right,60.0,-1.4943627976863387,0.0,12.0,High,4.0
213,High,right,60.0,3.6181483096352682,1.0,13.0,High,4.0
214,High,right,60.0,3.512365137952886,1.0,14.0,High,4.0
215,High,right,60.0,0.45291119747409114,0.0,15.0,High,4.0
216,High,right,60.0,5.961865328590564,0.0,16.0,High,4.0
217,High,right,60.0,3.477499648596572,0.0,17.0,High,4.0
218,High,left,60.0,2.221057755792331,1.0,18.0,High,4.0
219,High,right,60.0,2.580559364199309,0.0,19.0,High,4.0
220,High,right,60.0,2.4571043696874666,0.0,20.0,High,4.0
221,High,right,60.0,7.9387830236476224,1.0,21.0,High,4.0
222,High,right,60.0,0.7722730627387169,1.0,22.0,High,4.0
223,High,left,60.0,5.8178338940711924,1.0,23.0,High,4.0
224,High,right,60.0,1.884215288409557,0.0,24.0,High,4.0
225,High,left,60.0,0.2909418974526454,1.0,25.0,High,4.0
226,High,right,60.0,-0.6080915604716719,0.0,26.0,High,4.0
227,High,right,60.0,1.0728868029672465,1.0,27.0,High,4.0
228,High,left,60.0,-0.423563272322957,0.0,28.0,High,4.0
229,High,right,60.0,0.8722285389466515,0.0,29.0,High,4.0
230,High,right,60.0,4.823812315980951,0.0,30.0,High,4.0
231,High,right,60.0,0.5912711088275042,0.0,31.0,High,4.0
232,High,right,60.0,-0.6709109750759907,0.0,32.0,High,4.0
233,High,right,60.0,0.33514239318812655,0.0,33.0,High,4.0
234,High,left,60.0,-0.10415546370729167,1.0,34.0,High,4.0
235,High,right,60.0,3.6973719496804347,1.0,35.0,High,4.0
236,High,left,60.0,1.9378664370588503,0.0,36.0,High,4.0
237,High,right,60.0,2.2582441924905323,1.0,37.0,High,4.0
238,High,right,60.0,0.196173810501719,1.0,38.0,High,4.0
239,High,left,60.0,1.6127257341318535,0.0,39.0,High,4.0
240,High,left,60.0,0.7644174764686951,0.0,40.0,High,4.0
241,High,right,60.0,3.3594960009672796,1.0,41.0,High,4.0
242,High,left,60.0,4.456931144185386,0.0,42.0,High,4.0
243,High,right,60.0,-0.24864229112879055,0.0,43.0,High,4.0
244,High,left,60.0,0.9604658350831073,1.0,44.0,High,4.0
245,High,right,60.0,3.1311980318134145,0.0,45.0,High,4.0
246,High,right,60.0,1.841472032468289,1.0,46.0,High,4.0
247,High,left,60.0,-0.8690735667194951,0.0,47.0,High,4.0
248,High,left,60.0,4.17815102123894,0.0,48.0,High,4.0
249,High,left,60.0,2.508376313898085,1.0,49.0,High,4.0
250,Low,right,60.0,4.34509549294884,0.0,0.0,High,5.0
251,Low,right,60.0,5.601738748786397,1.0,1.0,High,5.0
252,Low,left,60.0,5.206954546903636,1.0,2.0,High,5.0
253,Low,left,60.0,-0.37150550890782075,0.0,3.0,High,5.0
254,Low,right,60.0,1.0495008045523861,0.0,4.0,High,5.0
255,Low,right,60.0,0.37250600173902226,0.0,5.0,High,5.0
256,Low,right,60.0,1.404893101449574,0.0,6.0,High,5.0
257,Low,right,60.0,-4.6399249595591145,0.0,7.0,High,5.0
258,Low,left,60.0,4.33758772836152,1.0,8.0,High,5.0
259,Low,right,60.0,5.113729254433029,1.0,9.0,High,5.0
260,Low,right,60.0,-0.4733201398523663,1.0,10.0,High,5.0
261,Low,left,60.0,-0.7575587653846916,1.0,11.0,High,5.0
262,Low,right,60.0,4.523723925255517,0.0,12.0,High,5.0
263,Low,right,60.0,0.5019884354507198,0.0,13.0,High,5.0
264,Low,left,60.0,0.128583321474236,1.0,14.0,High,5.0
265,Low,left,60.0,4.608185979532962,0.0,15.0,High,5.0
266,Low,right,60.0,1.4049587188287278,1.0,16.0,High,5.0
267,Low,right,60.0,0.9101616666971837,1.0,17.0,High,5.0
268,Low,left,60.0,2.905117543058303,1.0,18.0,High,5.0
269,Low,left,60.0,0.9911229321615935,0.0,19.0,High,5.0
270,Low,right,60.0,3.390623748490737,0.0,20.0,High,5.0
271,Low,right,60.0,3.794466575178833,1.0,21.0,High,5.0
272,Low,left,60.0,4.463094299834854,0.0,22.0,High,5.0
273,Low,right,60.0,8.148721186529228,1.0,23.0,High,5.0
274,Low,right,60.0,1.396226433627604,0.0,24.0,High,5.0
275,Low,left,60.0,5.228646253176888,1.0,25.0,High,5.0
276,Low,right,60.0,2.008149620923476,0.0,26.0,High,5.0
277,Low,right,60.0,1.1607455045037143,0.0,27.0,High,5.0
278,Low,right,60.0,4.1229926450317524,0.0,28.0,High,5.0
279,Low,left,60.0,2.845473416798949,0.0,29.0,High,5.0
280,Low,right,60.0,0.26594700579175035,1.0,30.0,High,5.0
281,Low,right,60.0,1.7749540832912456,1.0,31.0,High,5.0
282,Low,right,60.0,3.3538008114605167,0.0,32.0,High,5.0
283,Low,right,60.0,2.143880022741385,1.0,33.0,High,5.0
284,Low,right,60.0,2.874074299964813,0.0,34.0,High,5.0
285,Low,left,60.0,4.15416299512907,0.0,35.0,High,5.0
286,Low,right,60.0,3.059201889827581,0.0,36.0,High,5.0
287,Low,left,60.0,3.2671456239762486,1.0,37.0,High,5.0
288,Low,left,60.0,-1.326134908293708,0.0,38.0,High,5.0
289,Low,right,60.0,2.6571115018701374,0.0,39.0,High,5.0
290,Low,right,60.0,1.5631126546692302,0.0,40.0,High,5.0
291,Low,right,60.0,3.5651772990084556,0.0,41.0,High,5.0
292,Low,right,60.0,2.4511218105495507,1.0,42.0,High,5.0
293,Low,left,60.0,0.2054353265266199,1.0,43.0,High,5.0
294,Low,right,60.0,1.550785715948209,1.0,44.0,High,5.0
295,Low,right,60.0,2.5250421031391515,1.0,45.0,High,5.0
296,Low,left,60.0,1.2726139365030278,0.0,46.0,High,5.0
297,Low,right,60.0,4.794074007211874,1.0,47.0,High,5.0
298,Low,right,60.0,0.7927510254069099,1.0,48.0,High,5.0
299,Low,left,60.0,4.342637072444811,0.0,49.0,High,5.0
300,High,right,90.0,0.768251201296104,1.0,0.0,High,6.0
301,High,right,90.0,2.9865403994852353,1.0,1.0,High,6.0
302,High,left,90.0,1.6512210130327445,0.0,2.0,High,6.0
303,High,left,90.0,2.559669214820535,0.0,3.0,High,6.0
304,High,left,90.0,2.397807259432749,1.0,4.0,High,6.0
305,High,right,90.0,1.0716204902578206,0.0,5.0,High,6.0
306,High,left,90.0,0.6160363521791106,1.0,6.0,High,6.0
307,High,left,90.0,0.04193469797348559,1.0,7.0,High,6.0
308,High,left,90.0,2.1561920114283044,1.0,8.0,High,6.0
309,High,left,90.0,-1.0725410888755753,0.0,9.0,High,6.0
310,High,right,90.0,3.9032778718603653,1.0,10.0,High,6.0
311,High,left,90.0,0.43593721719191647,1.0,11.0,High,6.0
312,High,left,90.0,1.904086836347034,1.0,12.0,High,6.0
313,High,left,90.0,3.6764654631483076,0.0,13.0,High,6.0
314,High,right,90.0,2.0829026840923857,0.0,14.0,High,6.0
315,High,left,90.0,3.2487579547248506,1.0,15.0,High,6.0
316,High,left,90.0,0.24036920808115614,1.0,16.0,High,6.0
317,High,left,90.0,-2.217402269190189,1.0,17.0,High,6.0
318,High,right,90.0,4.163047323860981,0.0,18.0,High,6.0
319,High,left,90.0,1.2798592695477158,0.0,19.0,High,6.0
320,High,left,90.0,1.048199713564937,0.0,20.0,High,6.0
321,High,left,90.0,5.025223440429422,0.0,21.0,High,6.0
322,High,right,90.0,-0.3825795566393213,1.0,22.0,High,6.0
323,High,right,90.0,2.4475600573703806,1.0,23.0,High,6.0
324,High,left,90.0,2.3144812203862264,0.0,24.0,High,6.0
325,High,right,90.0,-0.6745392296519428,0.0,25.0,High,6.0
326,High,right,90.0,1.6091571576363244,1.0,26.0,High,6.0
327,High,right,90.0,1.729816922675501,0.0,27.0,High,6.0
328,High,left,90.0,2.949935051425074,1.0,28.0,High,6.0
329,High,left,90.0,-1.9456634934083612,0.0,29.0,High,6.0
330,High,left,90.0,1.3158330705643704,1.0,30.0,High,6.0
331,High,right,90.0,-0.3216830611686772,1.0,31.0,High,6.0
332,High,left,90.0,3.331976461283253,0.0,32.0,High,6.0
333,High,left,90.0,6.32590441873651,0.0,33.0,High,6.0
334,High,right,90.0,1.769356784277762,1.0,34.0,High,6.0
335,High,right,90.0,0.6659571678245171,0.0,35.0,High,6.0
336,High,left,90.0,2.761370540458887,0.0,36.0,High,6.0
337,High,right,90.0,-0.5490991303264228,0.0,37.0,High,6.0
338,High,right,90.0,3.1585399728866013,1.0,38.0,High,6.0
339,High,left,90.0,-0.533217603780265,1.0,39.0,High,6.0
340,High,right,90.0,4.146937904996557,1.0,40.0,High,6.0
341,High,right,90.0,0.6815872984091478,1.0,41.0,High,6.0
342,High,left,90.0,0.5311702522318567,1.0,42.0,High,6.0
343,High,left,90.0,0.004473577942954998,0.0,43.0,High,6.0
344,High,left,90.0,1.6966041729777253,1.0,44.0,High,6.0
345,High,left,90.0,0.3886155600141259,0.0,45.0,High,6.0
346,High,left,90.0,-0.777812787802691,0.0,46.0,High,6.0
347,High,left,90.0,-1.7879713390887941,0.0,47.0,High,6.0
348,High,left,90.0,0.6217089182538691,1.0,48.0,High,6.0
349,High,right,90.0,0.07588400045041577,1.0,49.0,High,6.0
350,Low,left,60.0,-1.1107423474943792,1.0,0.0,Low,7.0
351,Low,right,60.0,1.8802925713521694,0.0,1.0,Low,7.0
352,Low,left,60.0,2.097604029792866,1.0,2.0,Low,7.0
353,Low,right,60.0,-0.7836887074920118,1.0,3.0,Low,7.0
354,Low,left,60.0,0.6303653007884024,1.0,4.0,Low,7.0
355,Low,left,60.0,2.343366711982604,1.0,5.0,Low,7.0
356,Low,right,60.0,2.375393215641326,0.0,6.0,Low,7.0
357,Low,left,60.0,1.7687581246077755,0.0,7.0,Low,7.0
358,Low,right,60.0,4.009760259837235,1.0,8.0,Low,7.0
359,Low,left,60.0,5.037360886789613,0.0,9.0,Low,7.0
360,Low,right,60.0,-1.713716351703126,0.0,10.0,Low,7.0
361,Low,left,60.0,-1.38471665912548,0.0,11.0,Low,7.0
362,Low,left,60.0,3.1254447742789977,0.0,12.0,Low,7.0
363,Low,right,60.0,1.3246518760347137,1.0,13.0,Low,7.0
364,Low,left,60.0,2.387670369384461,1.0,14.0,Low,7.0
365,Low,left,60.0,1.3765655870988127,0.0,15.0,Low,7.0
366,Low,left,60.0,2.387216924662013,1.0,16.0,Low,7.0
367,Low,left,60.0,5.308935226797498,1.0,17.0,Low,7.0
368,Low,left,60.0,1.3029178927158163,1.0,18.0,Low,7.0
369,Low,left,60.0,0.16596939950916445,1.0,19.0,Low,7.0
370,Low,right,60.0,-0.3203963748567158,1.0,20.0,Low,7.0
371,Low,left,60.0,2.9564552781678937,1.0,21.0,Low,7.0
372,Low,left,60.0,5.14593249677082,1.0,22.0,Low,7.0
373,Low,left,60.0,2.3522493168486784,0.0,23.0,Low,7.0
374,Low,right,60.0,-0.6410929444706701,1.0,24.0,Low,7.0
375,Low,left,60.0,2.7054042146611095,1.0,25.0,Low,7.0
376,Low,right,60.0,3.42618903979883,0.0,26.0,Low,7.0
377,Low,right,60.0,1.5835630891769015,1.0,27.0,Low,7.0
378,Low,left,60.0,-1.5016750590193184,1.0,28.0,Low,7.0
379,Low,right,60.0,1.1980390229525493,0.0,29.0,Low,7.0
380,Low,left,60.0,4.528609571043365,0.0,30.0,Low,7.0
381,Low,right,60.0,1.7607053710750848,0.0,31.0,Low,7.0
382,Low,left,60.0,-3.761374002101716,1.0,32.0,Low,7.0
383,Low,left,60.0,3.847885482642356,1.0,33.0,Low,7.0
384,Low,left,60.0,6.025822867580293,1.0,34.0,Low,7.0
385,Low,left,60.0,3.209543765009074,0.0,35.0,Low,7.0
386,Low,left,60.0,0.7165934818984581,1.0,36.0,Low,7.0
387,Low,right,60.0,1.878441517114415,1.0,37.0,Low,7.0
388,Low,left,60.0,3.7010491265181966,1.0,38.0,Low,7.0
389,Low,right,60.0,2.454254762053079,0.0,39.0,Low,7.0
390,Low,right,60.0,5.695247642630448,0.0,40.0,Low,7.0
391,Low,left,60.0,0.32555893839326355,1.0,41.0,Low,7.0
392,Low,left,60.0,3.8707510057339003,0.0,42.0,Low,7.0
393,Low,left,60.0,0.4761846613636911,1.0,43.0,Low,7.0
394,Low,left,60.0,-2.2569662465020426,1.0,44.0,Low,7.0
395,Low,right,60.0,1.0452960041580173,1.0,45.0,Low,7.0
396,Low,right,60.0,6.711234086628975,1.0,46.0,Low,7.0
397,Low,left,60.0,1.2700757992542298,1.0,47.0,Low,7.0
398,Low,right,60.0,2.020574207624145,0.0,48.0,Low,7.0
399,Low,right,60.0,1.9800252003911185,0.0,49.0,Low,7.0
400,High,right,60.0,6.80175085744555,0.0,0.0,Low,8.0
401,High,right,60.0,1.3552699655059954,0.0,1.0,Low,8.0
402,High,right,60.0,1.4263202093667289,0.0,2.0,Low,8.0
403,High,left,60.0,5.587949769336713,0.0,3.0,Low,8.0
404,High,left,60.0,2.50848301922015,0.0,4.0,Low,8.0
405,High,right,60.0,0.4783460953493026,1.0,5.0,Low,8.0
406,High,right,60.0,2.7641943695691586,0.0,6.0,Low,8.0
407,High,left,60.0,3.2486878505736962,0.0,7.0,Low,8.0
408,High,left,60.0,-0.3634395227538225,0.0,8.0,Low,8.0
409,High,right,60.0,1.2498454149101912,0.0,9.0,Low,8.0
410,High,right,60.0,2.7818188066987872,1.0,10.0,Low,8.0
411,High,left,60.0,4.523961674893563,0.0,11.0,Low,8.0
412,High,right,60.0,1.431416395164229,0.0,12.0,Low,8.0
